EIS4000_data-2006-03-26-0836.txt

eis4000.EIS4000 Time	RPM	MP	OAT	Fuel Flow	Fuel Qty	CHT 1	CHT 2	CHT 3	CHT 4	EGT 1	EGT 2	EGT 3	EGT 4	Oil Temp	Oil Press	Volt	Hour Meter	Hrs	Min	Sec	Hours End	Min End	Unit Temp
(seconds)	(RPM)	(in HG)	(deg C)	(USG/hr)	(USG)	(deg C)	(deg C)	(deg C)	(deg C)	(deg C)	(deg C)	(deg C)	(deg C)	(deg C)	(psi)	(volt)	(hr)	(hr)	(mn)	(s)	(hr)	(mn)	(deg C)
1143380591.46	65525	6	-28	0.0	0.0	0	0	0	0	1	0	0	0	0	0	2.9	0.0	0	0	0	0	0	0
1143380591.72	0	8	-28	0.0	0.0	0	0	0	0	1	0	0	0	0	0	4.1	0.0	0	0	0	0	0	0
1143380591.99	0	10	-28	0.0	0.0	0	0	0	0	1	0	0	0	0	0	5.1	0.0	0	0	0	0	0	0
1143380592.25	0	12	-28	0.0	0.0	0	0	0	0	1	0	0	0	0	0	6.0	0.0	0	0	0	0	0	0
1143380592.52	0	14	-28	0.0	0.0	0	0	0	0	1	0	0	0	3	0	6.8	0.0	0	0	0	0	0	0
1143380592.78	0	15	-28	0.0	0.0	0	0	0	0	1	0	0	0	5	0	7.5	0.0	0	0	0	0	0	2
1143380593.06	0	17	-28	0.0	0.0	0	0	0	0	1	2	1	2	7	0	8.1	0.0	0	0	0	0	0	4
1143380593.34	0	18	-28	0.0	0.0	0	0	0	0	3	4	3	2	9	0	8.7	0.0	0	0	0	0	0	5
1143380593.6	0	20	-28	0.0	0.0	0	0	0	0	4	5	4	3	10	0	9.1	0.0	0	0	0	0	0	7
1143380593.87	0	21	-28	0.0	0.0	0	0	0	0	5	6	5	5	11	0	9.5	0.0	0	0	0	0	0	8
1143380594.13	0	22	-28	0.0	0.0	0	0	0	0	7	7	7	7	12	0	9.8	0.0	0	0	0	0	0	9
1143380594.4	0	23	-28	0.0	0.0	0	0	0	0	8	8	8	8	13	0	10.1	0.0	0	0	0	0	0	10
1143380594.66	0	23	-28	0.0	0.0	0	0	0	0	9	9	9	9	14	0	10.4	0.0	0	0	0	0	0	11
1143380595.02	0	25	-28	0.0	0.0	0	0	0	0	9	10	9	10	15	0	10.8	0.0	0	0	0	0	0	12
1143380596.01	0	26	-28	0.0	0.0	3	2	3	2	12	12	12	12	17	0	11.2	0.0	0	0	0	0	0	14
1143380597.07	0	28	-28	0.0	0.0	6	5	6	5	13	14	13	14	18	0	11.6	0.0	0	0	0	0	0	16
1143380598.07	0	28	-28	0.0	0.0	8	8	8	7	14	15	14	15	19	0	11.8	0.0	0	0	0	0	0	17
1143380599.04	0	29	-28	0.0	0.0	9	9	9	8	14	15	15	15	19	0	11.9	0.0	0	0	0	0	0	17
1143380600.02	0	29	-28	0.0	0.0	10	10	10	9	15	15	15	15	19	0	12.0	0.0	0	0	0	0	0	18
1143380601.01	0	29	-28	0.0	0.0	10	10	10	9	15	16	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380602.0	0	29	-28	0.0	0.0	10	10	11	10	15	16	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380603.07	0	29	-28	0.0	0.0	10	10	11	10	15	16	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380604.05	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380605.03	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380606.02	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380607.0	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380608.07	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380609.05	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380610.03	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380611.02	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380612.01	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380613.09	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380614.0	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380615.07	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380616.06	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380617.05	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380618.05	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380619.04	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380620.03	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380621.02	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380622.08	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380623.06	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380624.05	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380625.01	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380626.0	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380627.07	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380628.06	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380629.03	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.1	0.0	0	0	0	0	0	18
1143380630.02	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380631.08	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.1	0.0	0	0	0	0	0	18
1143380632.07	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380633.06	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.1	0.0	0	0	0	0	0	18
1143380634.03	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380635.02	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.1	0.0	0	0	0	0	0	18
1143380636.08	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.0	0.0	0	0	0	0	0	18
1143380637.07	0	29	-28	0.0	0.0	11	11	11	10	15	17	16	16	20	0	12.1	0.0	0	0	0	0	0	18
1143380638.04	0	29	-28	0.0	0.0	12	11	12	10	16	17	16	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380639.04	0	29	-28	0.0	0.0	12	12	12	11	16	17	16	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380640.02	0	30	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380641.08	0	30	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380642.07	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380643.05	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380644.04	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380645.01	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380646.09	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380647.06	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380648.05	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380649.04	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380650.0	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380651.07	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380652.06	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380653.05	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380654.06	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380655.01	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380656.07	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380657.06	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380658.05	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380659.04	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380660.01	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380661.01	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380662.06	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380663.0	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380664.06	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380665.05	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380666.03	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380667.05	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380668.03	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380669.02	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380670.01	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380671.07	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380672.05	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	18
1143380673.05	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380674.04	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380675.08	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380676.06	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380677.32	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380678.08	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380679.01	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380680.07	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380681.06	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380682.05	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380683.02	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380684.01	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380685.07	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380686.11	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380687.03	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380688.01	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380689.09	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380690.0	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380691.04	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380692.04	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380693.02	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380694.1	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380695.05	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380696.05	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380697.03	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380698.02	0	29	-28	0.0	0.0	12	12	12	11	16	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380699.01	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380700.14	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380701.12	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380702.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380703.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380704.0	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380705.03	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380706.07	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380707.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380708.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380709.05	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380710.02	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380711.13	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380712.07	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380713.06	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380714.02	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380715.02	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380716.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380717.03	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380718.08	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380719.06	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380720.0	0	30	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380721.06	0	30	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380722.05	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380723.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380724.06	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380725.06	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380726.03	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380727.1	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380728.06	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380729.06	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380730.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380731.03	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380732.0	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	19	0	12.1	0.0	0	0	0	0	0	19
1143380733.07	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380734.06	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380735.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380736.05	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380737.01	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380738.07	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380739.06	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380740.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380741.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380742.09	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380743.07	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380744.05	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380745.05	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380746.05	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380747.01	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380748.08	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380749.06	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380750.05	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380751.03	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380752.09	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380753.09	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380754.06	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380755.06	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380756.02	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380757.01	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380758.09	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380759.11	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380760.05	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	19	0	12.0	0.0	0	0	0	0	0	19
1143380761.07	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380762.01	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380763.09	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380764.06	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380765.06	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380766.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380767.03	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380768.0	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380769.09	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380770.08	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380771.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380772.03	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380773.01	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380774.09	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380775.09	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380776.1	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380777.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380778.03	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380779.01	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380780.11	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380781.07	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380782.09	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380783.03	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380784.02	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380785.03	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380786.02	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380787.01	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380788.09	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380789.01	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380790.07	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380791.06	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380792.05	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380793.06	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380794.04	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380795.03	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380796.02	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380797.12	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380798.1	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380799.05	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.1	0.0	0	0	0	0	0	19
1143380800.03	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
1143380801.02	0	29	-28	0.0	0.0	12	12	12	12	17	17	17	17	20	0	12.0	0.0	0	0	0	0	0	19
