GNS430_data-2006-03-26-0836.txt

gns430.GNS430 Time	Grd Speed	Track	GPS Altitude	Latitude	Longitude	Desired Track	Cross Track Error	Active Waypoint	Distance to Waypoint	Bearing to Waypoint	Magnetic Variation
(seconds)	(kt)	(deg mag)	(ft)	(deg N)	(deg W)	(deg mag)	(nm R)	()	(nm)	(deg mag)	(deg E)
1143381048.05	000	014	00350	45.2526666667	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381049.06	000	014	00350	45.2526666667	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381050.06	000	014	00350	45.2526666667	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381051.06	000	014	00350	45.2526666667	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381052.06	000	014	00349	45.2526666667	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381053.06	000	014	00349	45.2526666667	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381054.06	000	014	00348	45.2526666667	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381055.06	000	014	00347	45.2526666667	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381056.06	000	014	00347	45.2526666667	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381057.06	000	014	00347	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381058.06	000	014	00346	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381059.06	000	014	00346	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381060.06	000	014	00347	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381061.08	000	014	00347	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381062.07	000	014	00348	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381063.07	000	014	00349	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381064.07	000	014	00350	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381065.07	000	014	00350	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381066.07	000	014	00351	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381067.07	000	014	00351	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381068.07	000	014	00352	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381069.07	000	014	00352	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381070.08	000	014	00353	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381071.08	000	014	00354	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381072.08	000	014	00354	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381073.08	000	014	00355	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381074.08	000	014	00356	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381075.08	000	014	00357	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381076.08	000	014	00358	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381077.08	000	014	00359	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381078.08	000	014	00360	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381079.08	000	014	00360	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381080.09	000	014	00361	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381081.09	000	014	00362	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381082.09	000	014	00362	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381083.09	000	014	00362	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381084.09	000	014	00362	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381085.09	000	014	00361	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381086.09	000	014	00360	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381087.09	000	014	00360	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381088.09	000	014	00359	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381089.09	000	014	00358	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381090.09	000	014	00357	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381091.1	000	014	00356	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381092.1	000	014	00356	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381093.1	000	014	00355	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381094.1	000	014	00354	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381095.1	000	014	00354	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381096.1	000	014	00353	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381097.11	000	014	00352	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381098.11	000	014	00350	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381099.1	000	014	00349	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381100.11	000	014	00348	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381101.11	000	014	00347	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381102.11	000	014	00345	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381103.11	000	014	00344	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381104.11	000	014	00343	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381105.11	000	014	00342	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381106.11	000	014	00341	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381107.11	000	014	00341	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381108.11	000	014	00340	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381109.11	000	014	00339	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381110.12	000	014	00338	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381111.12	000	014	00337	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381112.12	000	014	00337	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381113.12	000	014	00337	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381114.12	000	014	00336	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381115.12	000	014	00336	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381116.12	000	014	00336	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381117.12	000	014	00336	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381118.12	000	014	00336	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381119.12	000	014	00336	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381120.12	000	014	00336	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381121.13	000	014	00336	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381122.13	000	014	00337	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381123.13	000	014	00337	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381124.13	000	014	00339	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381125.14	000	014	00340	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381126.13	000	014	00341	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381127.13	000	014	00343	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381128.13	000	014	00344	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381129.14	000	014	00346	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381130.14	000	014	00347	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381131.14	000	014	00349	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381132.14	000	014	00350	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381133.14	000	014	00351	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381134.14	000	014	00352	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381135.14	000	014	00353	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381136.14	000	014	00354	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381137.14	000	014	00355	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381138.14	000	014	00356	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381139.14	000	014	00356	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381140.15	000	014	00356	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381141.15	000	014	00356	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381142.15	000	014	00356	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381143.15	000	014	00356	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381144.15	000	014	00356	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381145.15	000	014	00355	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381146.15	000	014	00355	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381147.15	000	014	00355	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381148.15	000	014	00355	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381149.15	000	014	00355	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381150.16	000	014	00356	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381151.16	000	014	00356	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381152.16	000	014	00357	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381153.16	000	014	00357	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381154.16	000	014	00357	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381155.16	000	014	00357	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381156.16	000	014	00358	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381157.16	000	014	00359	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381158.16	000	014	00360	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381159.17	000	014	00360	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381160.17	000	014	00361	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381161.17	000	014	00361	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381162.17	000	014	00361	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381163.17	000	014	00362	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381164.17	000	014	00362	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381165.17	000	014	00362	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381166.17	000	014	00363	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381167.17	000	014	00363	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381168.19	000	014	00363	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381169.17	000	014	00364	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381170.18	000	014	00364	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381171.18	000	014	00364	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381172.18	000	014	00364	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381173.18	000	014	00364	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381174.18	000	014	00364	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381175.18	000	014	00363	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381176.18	000	014	00363	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381177.18	000	014	00363	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381178.19	000	014	00362	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381179.19	000	014	00362	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381180.19	000	014	00362	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381181.19	000	014	00362	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381182.19	000	014	00362	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381183.21	000	014	00362	45.2528333333	75.582	105.9	0.02	AVVON	25.2	105.9	-14.1
1143381184.19	000	014	00362	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381185.19	000	014	00363	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381186.2	000	014	00363	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381187.2	000	014	00364	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381188.2	000	014	00364	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381189.2	000	014	00365	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381190.2	000	014	00365	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381191.2	000	014	00365	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381192.2	000	014	00364	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381193.2	000	014	00364	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381194.2	000	014	00364	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381195.28	000	014	00364	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381196.21	000	014	00365	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381197.21	000	014	00365	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381198.21	000	014	00366	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381199.21	000	014	00367	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381200.21	000	014	00368	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381201.21	000	014	00369	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381202.21	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381203.21	000	014	00371	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381204.21	000	014	00372	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381205.21	000	014	00373	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381206.21	000	014	00373	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381207.21	000	014	00374	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381208.22	000	014	00374	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381209.22	000	014	00375	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381210.22	000	014	00375	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381211.28	000	014	00375	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381212.22	000	014	00375	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381213.22	000	014	00375	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381214.22	000	014	00374	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381215.22	000	014	00373	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381216.22	000	014	00371	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381217.22	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381218.23	000	014	00368	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381219.23	000	014	00367	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381220.23	000	014	00366	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381221.23	000	014	00366	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381222.23	000	014	00365	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381223.23	000	014	00365	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381224.23	000	014	00365	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381225.23	000	014	00366	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381226.23	000	014	00367	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381227.26	000	014	00368	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381228.24	000	014	00369	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381229.24	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381230.24	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381231.24	000	014	00371	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381232.24	000	014	00371	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381233.24	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381234.24	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381235.24	000	014	00369	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381236.24	000	014	00368	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381237.3	000	014	00367	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381238.28	000	014	00366	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381239.26	000	014	00365	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381240.29	000	014	00365	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381241.25	000	014	00365	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381242.25	000	014	00364	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381243.31	000	014	00364	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381244.26	000	014	00364	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381245.25	000	014	00365	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381246.25	000	014	00365	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381247.26	000	014	00365	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381248.26	000	014	00365	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381249.28	000	014	00365	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381250.26	000	014	00366	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381251.26	000	014	00366	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381252.26	000	014	00366	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381253.26	000	014	00366	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381254.26	000	014	00366	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381255.28	000	014	00366	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381256.26	000	014	00366	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381257.27	000	014	00365	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381258.27	000	014	00364	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381259.27	000	014	00363	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381260.27	000	014	00363	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381261.27	000	014	00362	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381262.27	000	014	00361	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381263.27	000	014	00360	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381264.27	000	014	00359	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381265.27	000	014	00359	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381266.27	000	014	00358	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381267.28	000	014	00358	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381268.28	000	014	00358	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381269.28	000	014	00359	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381270.28	000	014	00360	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381271.28	000	014	00361	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381272.28	000	014	00362	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381273.28	000	014	00364	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381274.28	000	014	00365	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381275.28	000	014	00366	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381276.31	000	014	00367	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381277.29	000	014	00368	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381278.29	000	014	00369	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381279.29	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381280.29	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381281.29	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381282.29	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381283.29	000	014	00371	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381284.29	000	014	00371	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381285.29	000	014	00371	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381286.3	000	014	00371	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381287.3	000	014	00371	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381288.3	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381289.3	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381290.3	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381291.3	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381292.3	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381293.3	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381294.3	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381295.3	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381296.31	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381297.31	000	014	00371	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381298.31	000	014	00372	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381299.31	000	014	00372	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381300.31	000	014	00373	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381301.31	000	014	00374	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381302.31	000	014	00374	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381303.31	000	014	00375	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381304.31	000	014	00375	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381305.31	000	014	00375	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381306.32	000	014	00375	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381307.32	000	014	00374	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381308.32	000	014	00374	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381309.32	000	014	00374	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381310.32	000	014	00373	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381311.32	000	014	00372	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381312.33	000	014	00371	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381313.34	000	014	00370	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381314.33	000	014	00369	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381315.33	000	014	00368	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381316.33	000	014	00368	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
1143381317.33	000	014	00367	45.2528333333	75.582	105.9	0.01	AVVON	25.2	105.9	-14.1
